,true_f,true_p,p
12184,0.4276488962201242,5.9564130992426e+77,77.77498481005061
12185,0.427683992559576,6.794808342898486e+74,74.83217721135615
12186,0.4277190888990278,1.2888418858115052e+71,71.11019964168895
12187,0.4277541852384796,1.3041144794527266e+75,75.1153157168655
12188,0.4277892815779314,3.3821039870784395e+80,80.5291869564019
12189,0.4278243779173832,9.937382972146711e+82,82.9972720272142
12190,0.42785947425683496,3.833639326973016e+83,83.58361125155886
12191,0.42789457059628677,5.940912687108554e+83,83.77385316964893
12192,0.4279296669357386,1.77000871641293e+83,83.24797540505148
12193,0.42796476327519034,3.8358803932981404e+82,82.58386505696045
12194,0.42799985961464215,9.143476095273053e+82,82.96111133380779
12195,0.42803495595409397,5.78595291083447e+83,83.76237489480661
12196,0.4280700522935457,4.279761108609515e+84,84.6314195278664
12197,0.42810514863299753,5.959447473788922e+84,84.77520599628251
12198,0.42814024497244935,3.0132146447536353e+85,85.47903006951331
12199,0.42817534131190116,1.1619009825956076e+87,87.06516911897975
12200,0.4282104376513529,1.2047135529724386e+88,88.08088379616238
12201,0.4282455339908047,1.0222026317949877e+88,88.00953699476887
12202,0.42828063033025654,6.816163471515572e+87,87.83353999753415
12203,0.4283157266697083,1.0351977507595509e+88,88.01502331970622
12204,0.4283508230091601,8.458151840843359e+87,87.92727547734061
12205,0.4283859193486119,3.016103671576236e+87,87.47944626532097
12206,0.4284210156880637,6.991035569726329e+87,87.84454151178379
12207,0.4284561120275155,6.5890161087886e+88,88.81882056930948
12208,0.4284912083669673,2.049685607728346e+90,90.31168725164125
12209,0.42852630470641906,1.1354817283537548e+91,91.05518015014626
12210,0.42856140104587087,1.185502439760554e+91,91.0739024520919
12211,0.4285964973853227,2.1038524140172223e+90,90.32301527064043
12212,0.4286315937247745,3.8431582300205316e+89,89.58468826554947
12213,0.42866669006422625,8.349915454163863e+89,89.92168207812121
12214,0.42870178640367806,4.472546600503111e+90,90.65055487427819
12215,0.4287368827431299,1.020793808303135e+91,91.00893802714126
12216,0.42877197908258163,3.936671600628707e+90,90.59512918720998
12217,0.42880707542203345,8.238072519192409e+89,89.91582561070203
12218,0.42884217176148526,3.5545847850730573e+90,90.55078887761623
12219,0.428877268100937,4.848797664505299e+91,91.68563406181768
12220,0.4289123644403888,1.287559618138154e+92,92.10976734740564
12221,0.42894746077984064,1.2190887757060019e+92,92.08603533268598
12222,0.4289825571192924,3.7805084235382986e+91,91.57755021007239
12223,0.4290176534587442,2.0949406908885967e+90,90.32117173232169
12224,0.429052749798196,2.6055785114358016e+89,89.41590416388529
12225,0.42908784613764783,2.1566182538931045e+90,90.33377327681315
12226,0.4291229424770996,5.685162628690613e+90,90.75474289254754
12227,0.4291580388165514,1.2600895639270322e+90,90.10040141475002
12228,0.4291931351560032,3.480696953793928e+89,89.54166621316529
12229,0.42922823149545497,3.7620373358472923e+90,90.57542310133451
12230,0.4292633278349068,1.8862492211586437e+91,91.27559907346141
12231,0.4292984241743586,3.728255878648487e+90,90.57150571131916
12232,0.42933352051381035,1.662921754326029e+89,89.22087181478543
12233,0.42936861685326216,4.984383242530955e+88,88.69761142725416
12234,0.429403713192714,3.494953693434038e+88,88.54344142591309
12235,0.42943880953216573,7.178458778467343e+88,88.85603121083614
12236,0.42947390587161755,1.2400521166130455e+89,89.09343993797016
12237,0.42950900221106936,1.0616644245001173e+88,88.02598726475084
12238,0.42954409855052117,5.344622443838213e+86,86.72791703108845
12239,0.4295791948899729,8.166186209420802e+87,87.91201927869767
12240,0.42961429122942474,1.0486214249810996e+89,89.02061872678607
12241,0.42964938756887655,9.457835118527385e+88,88.97579173855043
12242,0.4296844839083283,5.326596625387002e+87,87.72644980960601
12243,0.4297195802477801,1.546511392058434e+86,86.18935312349205
12244,0.42975467658723193,3.7906752530278597e+84,84.57871658003205
12245,0.4297897729266837,6.228864424016279e+83,83.79440887822646
12246,0.4298248692661355,6.646177207926603e+84,84.8225719167499
12247,0.4298599656055873,1.1509840911189542e+85,85.0610693208609
12248,0.42989506194503907,8.52912340877611e+84,84.93090439830772
12249,0.4299301582844909,1.0437198635528988e+85,85.01858394882063
12250,0.4299652546239427,1.531209898180441e+85,85.18503472784607
12251,0.4300003509633945,2.112400651615e+84,84.32477629278387
12252,0.43003544730284626,1.855132189154631e+82,82.2683748611074
12253,0.4300705436422981,8.62079002031394e+81,81.9355470669548
12254,0.4301056399817499,2.885145105134643e+81,81.46016766039453
12255,0.43014073632120164,2.6402452078659086e+79,79.42164426303566
12256,0.43017583266065346,1.7229202385152444e+77,77.23626517252957
12257,0.43021092900010527,1.906741235925533e+76,76.28029175889034
12258,0.430246025339557,8.333344910896149e+75,75.92081935732055
12259,0.43028112167900884,6.888675738258913e+78,78.83813574224972
12260,0.43031621801846065,1.604758989974409e+81,81.20540981731182
12261,0.4303513143579124,1.4946420728429328e+81,81.17453720309501
12262,0.4303864106973642,8.845909826490618e+80,80.94674250794144
12263,0.43042150703681603,1.7017906365250637e+80,80.23090612978223
12264,0.43045660337626784,3.41492663023463e+76,76.53338137729236
12265,0.4304916997157196,1.0344295462350087e+71,71.01470091672884
